time_ms,phase,target_mmps,speedA_mmps,speedB_mmps,pwmA,pwmB
134881,6,99.5,118.8,133.7,39,36
134931,6,98.0,104.0,89.1,44,43
134981,6,96.5,104.0,104.0,42,41
135031,6,95.0,104.0,104.0,41,40
135081,6,93.6,89.1,104.0,43,40
135131,6,92.1,104.0,104.0,41,37
135181,6,90.6,104.0,104.0,40,36
135231,6,89.1,104.0,89.1,39,39
135281,6,87.6,104.0,89.1,37,39
135331,6,86.1,89.1,89.1,39,40
135381,6,84.7,74.3,89.1,42,39
135431,6,83.2,104.0,104.0,35,34
135481,6,81.7,89.1,104.0,38,32
135531,6,80.2,89.1,74.3,37,38
135581,6,78.7,74.3,89.1,39,35
135631,6,77.2,74.3,89.1,39,34
135681,6,75.7,74.3,74.3,39,36
135731,6,74.3,89.1,89.1,36,32
135781,6,72.8,89.1,74.3,35,34
135831,6,71.3,74.3,89.1,37,30
135881,6,69.8,89.1,74.3,34,32
135931,6,68.3,74.3,74.3,35,32
135981,6,66.8,59.4,59.4,38,35
136031,6,65.3,89.1,74.3,30,31
136081,6,63.9,74.3,89.1,33,26
136131,6,62.4,74.3,59.4,33,31
136181,6,60.9,74.3,74.3,31,28
136231,6,59.4,74.3,74.3,30,27
136281,6,57.9,59.4,44.6,33,33
136331,6,56.4,59.4,59.4,32,30
136381,6,54.9,59.4,59.4,32,29
136431,6,53.5,59.4,59.4,31,29
136481,6,52.0,74.3,59.4,28,27
136531,6,50.5,74.3,59.4,25,27
136581,6,49.0,44.6,59.4,30,27
136631,6,47.5,59.4,59.4,27,25
136681,6,46.0,74.3,59.4,22,24
136731,6,44.6,44.6,44.6,28,27
136781,6,43.1,29.7,29.7,33,29
136831,6,41.6,59.4,29.7,26,29
136881,6,40.1,59.4,29.7,25,29
136931,6,38.6,44.6,44.6,28,24
136981,6,37.1,74.3,44.6,20,24
137031,6,35.6,59.4,44.6,20,26
137081,6,34.2,29.7,44.6,25,25
137131,6,32.7,44.6,44.6,21,23
137181,6,31.2,29.7,29.7,24,26
137231,6,29.7,29.7,29.7,24,26
137281,6,28.2,44.6,44.6,20,22
137331,6,26.7,29.7,44.6,21,21
137381,6,25.2,29.7,29.7,21,24
137431,6,23.8,29.7,29.7,20,24
137481,6,22.3,14.9,29.7,25,20
137531,6,20.8,29.7,29.7,21,20
137581,6,19.3,29.7,-14.9,21,30
137631,6,17.8,29.7,0.0,21,27
137681,6,16.3,44.6,0.0,20,26
137731,6,14.9,29.7,0.0,20,27
137781,6,13.4,44.6,0.0,20,27
137831,6,11.9,29.7,0.0,20,28
137881,6,10.4,29.7,0.0,20,28
137931,6,8.9,29.7,0.0,20,29
137981,6,7.4,0.0,0.0,20,30
138031,6,5.9,0.0,0.0,20,29
138081,6,4.5,0.0,0.0,20,29
138131,6,3.0,0.0,0.0,20,29
138181,6,1.5,0.0,0.0,20,29
138231,0,0.0,0.0,0.0,20,29
138281,0,0.0,0.0,0.0,20,28
138331,0,0.0,0.0,0.0,20,29
138381,0,0.0,0.0,0.0,20,28
138431,0,0.0,0.0,0.0,20,28
138481,0,0.0,0.0,0.0,20,28
138531,0,0.0,0.0,0.0,20,28
138581,0,0.0,0.0,0.0,20,28
138631,0,0.0,0.0,0.0,20,28
138681,0,0.0,0.0,0.0,20,28
138731,0,0.0,0.0,0.0,20,28
138781,0,0.0,0.0,0.0,20,28
138831,0,0.0,0.0,0.0,20,28
138881,0,0.0,0.0,0.0,20,28
138931,0,0.0,0.0,0.0,20,28
138981,0,0.0,0.0,0.0,20,28
139031,0,0.0,0.0,0.0,20,28
139081,0,0.0,0.0,0.0,20,28
139131,0,0.0,0.0,0.0,20,28
139181,0,0.0,0.0,0.0,20,28
139231,0,0.0,0.0,0.0,20,28
139281,0,0.0,0.0,0.0,20,28
139331,0,0.0,0.0,0.0,20,28
139381,0,0.0,0.0,0.0,20,28
139431,0,0.0,0.0,0.0,20,28
139481,0,0.0,0.0,0.0,20,28
139531,0,0.0,0.0,0.0,20,28
139581,0,0.0,0.0,0.0,20,28
139631,0,0.0,0.0,0.0,20,28
139681,0,0.0,0.0,0.0,20,28
139731,0,0.0,0.0,0.0,20,28
139781,0,0.0,0.0,0.0,20,28
139831,0,0.0,0.0,0.0,20,28
139881,0,0.0,0.0,0.0,20,28
139931,0,0.0,0.0,0.0,20,28
139981,0,0.0,0.0,0.0,20,28
140031,0,0.0,0.0,0.0,20,28
140081,0,0.0,0.0,0.0,20,28
140131,0,0.0,0.0,0.0,20,28
140181,0,0.0,0.0,0.0,20,28
140231,0,0.0,0.0,0.0,20,28
140281,0,0.0,0.0,0.0,20,28
140331,0,0.0,0.0,0.0,20,28
140381,0,0.0,0.0,0.0,20,28
140431,0,0.0,0.0,0.0,20,28
140481,0,0.0,0.0,0.0,20,28
140531,0,0.0,0.0,0.0,20,28
140581,0,0.0,0.0,0.0,20,28
140631,0,0.0,0.0,0.0,20,28
140681,0,0.0,0.0,0.0,20,28
140731,0,0.0,0.0,0.0,20,28
140781,0,0.0,0.0,0.0,20,28
140831,0,0.0,0.0,0.0,20,28
140881,0,0.0,0.0,0.0,20,28
140931,0,0.0,0.0,0.0,20,28
140981,0,0.0,0.0,0.0,20,28
141031,0,0.0,0.0,0.0,20,28
141081,0,0.0,0.0,0.0,20,28
141131,0,0.0,0.0,0.0,20,28
141181,0,0.0,0.0,0.0,20,27
141231,0,0.0,0.0,0.0,20,28
141281,0,0.0,0.0,0.0,20,27
141331,0,0.0,0.0,0.0,20,27
141381,0,0.0,0.0,0.0,20,27
141431,0,0.0,0.0,0.0,20,27
141481,0,0.0,0.0,0.0,20,27
141531,0,0.0,0.0,0.0,20,27
141581,0,0.0,0.0,0.0,20,27
141631,0,0.0,0.0,0.0,20,27
141681,0,0.0,0.0,0.0,20,27
141731,0,0.0,0.0,0.0,20,27
141781,0,0.0,0.0,0.0,20,27
141831,0,0.0,0.0,0.0,20,27
141881,0,0.0,0.0,0.0,20,27
141931,0,0.0,0.0,0.0,20,27
141981,0,0.0,0.0,0.0,20,27
142031,0,0.0,0.0,0.0,20,27
142081,0,0.0,0.0,0.0,20,27
142131,0,0.0,0.0,0.0,20,27
142181,0,0.0,0.0,0.0,20,27
142231,1,0.0,0.0,0.0,20,27
142281,1,1.5,0.0,0.0,20,28
142331,1,3.0,0.0,0.0,20,28
142381,1,4.5,0.0,0.0,20,28
142431,1,5.9,0.0,0.0,20,29
142481,1,7.4,0.0,0.0,21,30
142531,1,8.9,0.0,0.0,22,30
142581,1,10.4,0.0,0.0,23,31
142631,1,11.9,0.0,0.0,24,32
142681,1,13.4,0.0,0.0,25,33
142731,1,14.9,0.0,0.0,26,34
142781,1,16.3,0.0,0.0,27,36
142831,1,17.8,0.0,0.0,28,37
142881,1,19.3,0.0,0.0,30,38
142931,1,20.8,0.0,0.0,31,39
142981,1,22.3,0.0,0.0,33,41
143031,1,23.8,0.0,0.0,34,43
143081,1,25.2,0.0,0.0,36,44
143131,1,26.7,0.0,14.9,36,44
143181,1,28.2,0.0,74.3,35,33
143231,1,29.7,0.0,59.4,37,34
143281,1,31.2,0.0,74.3,39,29
143331,1,32.7,0.0,44.6,41,34
143381,1,34.2,0.0,59.4,43,31
143431,1,35.6,0.0,59.4,45,30
143481,1,37.1,0.0,44.6,46,34
143531,1,38.6,29.7,44.6,43,32
143581,1,40.1,59.4,59.4,38,27
143631,1,41.6,74.3,59.4,33,26
143681,1,43.1,74.3,44.6,32,29
143731,1,44.6,59.4,59.4,34,26
143781,1,46.0,59.4,59.4,35,24
143831,1,47.5,74.3,44.6,31,27
143881,1,49.0,59.4,44.6,33,29
143931,1,50.5,74.3,44.6,29,29
143981,1,52.0,59.4,59.4,32,27
144031,1,53.5,59.4,59.4,33,26
144081,1,54.9,74.3,59.4,29,26
144131,1,56.4,59.4,59.4,32,26
144181,1,57.9,59.4,44.6,33,29
144231,1,59.4,59.4,59.4,32,27
144281,1,60.9,74.3,59.4,29,28
144331,1,62.4,59.4,59.4,32,29
144381,1,63.9,59.4,59.4,33,29
144431,1,65.3,59.4,59.4,33,30
144481,1,66.8,74.3,59.4,31,30
144531,1,68.3,59.4,59.4,34,31
144581,1,69.8,74.3,59.4,32,31
144631,1,71.3,59.4,59.4,36,32
144681,1,72.8,74.3,44.6,34,36
144731,1,74.3,74.3,74.3,33,32
144781,1,75.7,74.3,59.4,34,35
144831,1,77.2,74.3,59.4,35,36
144881,1,78.7,59.4,74.3,39,34
144931,1,80.2,89.1,74.3,33,34
144981,1,81.7,74.3,74.3,37,35
145031,1,83.2,74.3,59.4,37,40
145081,1,84.7,89.1,89.1,34,34
145131,1,86.1,74.3,74.3,37,39
145181,1,87.6,74.3,74.3,39,39
145231,1,89.1,89.1,89.1,36,36
145281,1,90.6,89.1,89.1,36,37
145331,1,92.1,89.1,89.1,36,38
145381,1,93.6,74.3,104.0,41,34
145431,1,95.0,89.1,74.3,40,40
145481,1,96.5,104.0,89.1,37,38
145531,1,98.0,89.1,89.1,40,39
145581,1,99.5,89.1,89.1,40,41
145631,1,101.0,89.1,104.0,42,38
145681,1,102.5,104.0,89.1,39,42
145731,1,104.0,89.1,104.0,43,39
145781,1,105.4,104.0,89.1,40,43
145831,1,106.9,104.0,104.0,41,41
145881,1,108.4,104.0,104.0,41,42
145931,1,109.9,89.1,104.0,45,42
145981,1,111.4,118.8,104.0,40,42
146031,1,112.9,104.0,104.0,44,43
146081,1,114.4,104.0,104.0,44,45
146131,1,115.8,118.8,118.8,41,41
146181,1,117.3,104.0,104.0,45,45
146231,1,118.8,118.8,118.8,43,42
146281,1,120.3,104.0,104.0,47,47
146331,1,121.8,118.8,118.8,45,44
146381,1,123.3,104.0,118.8,51,43
146431,1,124.7,133.7,104.0,44,48
146481,1,126.2,148.5,118.8,39,46
146531,1,127.7,104.0,133.7,49,44
146581,1,129.2,118.8,104.0,48,51
146631,1,130.7,118.8,118.8,49,48
146681,1,132.2,133.7,118.8,47,49
146731,1,133.7,118.8,118.8,50,51
146781,1,135.1,118.8,133.7,51,49
146831,1,136.6,118.8,104.0,54,55
146881,1,138.1,148.5,133.7,46,51
146931,1,139.6,133.7,133.7,51,51
146981,1,141.1,118.8,133.7,55,52
147031,1,142.6,133.7,118.8,53,55
147081,1,144.1,148.5,148.5,50,50
147131,1,145.5,133.7,133.7,54,54
147181,1,147.0,133.7,133.7,56,54
147231,2,148.5,148.5,133.7,54,55
147281,2,148.5,148.5,148.5,52,53
147331,2,148.5,148.5,133.7,52,57
147381,2,148.5,148.5,148.5,52,54
147431,2,148.5,133.7,148.5,56,54
147481,2,148.5,148.5,133.7,54,57
147531,2,148.5,148.5,148.5,53,55
147581,2,148.5,148.5,133.7,54,57
147631,2,148.5,148.5,148.5,55,54
147681,2,148.5,148.5,148.5,54,54
147731,2,148.5,148.5,133.7,53,59
147781,2,148.5,133.7,148.5,57,56
147831,2,148.5,148.5,148.5,55,55
147881,2,148.5,163.4,133.7,52,58
147931,2,148.5,148.5,163.4,57,50
147981,2,148.5,148.5,133.7,55,59
148031,2,148.5,148.5,148.5,54,56
148081,2,148.5,148.5,148.5,55,56
148131,2,148.5,163.4,148.5,50,56
148181,2,148.5,133.7,163.4,57,52
148231,2,148.5,148.5,133.7,55,59
148281,2,148.5,148.5,133.7,55,59
148331,2,148.5,148.5,163.4,54,53
148381,2,148.5,148.5,133.7,55,59
148431,2,148.5,148.5,148.5,54,57
148481,2,148.5,148.5,163.4,55,52
148531,2,148.5,148.5,148.5,54,56
148581,2,148.5,133.7,148.5,57,57
148631,2,148.5,148.5,148.5,54,57
148681,2,148.5,148.5,163.4,55,52
148731,2,148.5,148.5,148.5,55,55
148781,2,148.5,133.7,148.5,58,56
148831,2,148.5,148.5,148.5,56,55
148881,2,148.5,148.5,163.4,56,51
148931,2,148.5,148.5,148.5,56,54
148981,2,148.5,148.5,133.7,54,60
149031,2,148.5,133.7,163.4,59,52
149081,2,148.5,148.5,148.5,57,54
149131,2,148.5,163.4,133.7,53,58
149181,2,148.5,133.7,148.5,59,56
149231,2,148.5,148.5,163.4,58,50
149281,2,148.5,163.4,133.7,53,58
149331,2,148.5,148.5,133.7,57,58
149381,2,148.5,148.5,163.4,55,53
149431,2,148.5,133.7,148.5,61,54
149481,2,148.5,163.4,133.7,54,58
149531,2,148.5,133.7,148.5,58,57
149581,2,148.5,148.5,148.5,56,57
149631,2,148.5,133.7,148.5,59,57
149681,2,148.5,148.5,148.5,57,56
149731,2,148.5,148.5,163.4,58,52
149781,2,148.5,163.4,133.7,54,59
149831,2,148.5,148.5,148.5,56,56
149881,2,148.5,148.5,163.4,56,52
149931,2,148.5,148.5,148.5,58,54
149981,2,148.5,148.5,133.7,58,58
150031,2,148.5,148.5,148.5,58,55
150081,2,148.5,163.4,148.5,54,55
150131,2,148.5,148.5,148.5,56,55
150181,2,148.5,148.5,148.5,55,56
150231,2,148.5,148.5,148.5,57,54
150281,2,148.5,148.5,148.5,56,56
150331,2,148.5,163.4,148.5,53,55
150381,2,148.5,133.7,148.5,59,55
150431,2,148.5,163.4,148.5,53,55
150481,2,148.5,148.5,148.5,55,56
150531,2,148.5,148.5,148.5,56,55
150581,2,148.5,148.5,148.5,56,55
150631,2,148.5,148.5,148.5,55,56
150681,2,148.5,148.5,148.5,56,55
150731,2,148.5,148.5,148.5,55,56
150781,2,148.5,148.5,163.4,55,52
150831,2,148.5,148.5,148.5,55,55
150881,2,148.5,148.5,148.5,56,55
150931,2,148.5,148.5,148.5,56,54
150981,2,148.5,148.5,133.7,57,57
151031,2,148.5,148.5,148.5,57,54
151081,2,148.5,163.4,148.5,52,55
151131,2,148.5,148.5,133.7,55,59
151181,2,148.5,148.5,148.5,55,56
151231,3,148.5,133.7,148.5,58,57
151281,3,150.0,163.4,148.5,52,57
151331,3,151.5,148.5,163.4,55,54
151381,3,153.0,148.5,148.5,56,57
151431,3,154.5,148.5,163.4,56,54
151481,3,155.9,133.7,148.5,62,57
151531,3,157.4,163.4,163.4,56,54
151581,3,158.9,163.4,148.5,55,59
151631,3,160.4,133.7,163.4,62,57
151681,3,161.9,148.5,148.5,61,59
151731,3,163.4,163.4,163.4,57,58
151781,3,164.8,163.4,163.4,58,58
151831,3,166.3,148.5,163.4,63,58
151881,3,167.8,163.4,148.5,61,61
151931,3,169.3,178.2,163.4,57,60
151981,3,170.8,148.5,178.2,64,57
152031,3,172.3,178.2,148.5,61,62
152081,3,173.8,163.4,163.4,62,62
152131,3,175.2,163.4,178.2,64,58
152181,3,176.7,178.2,163.4,62,62
152231,3,178.2,163.4,148.5,66,67
152281,3,179.7,178.2,178.2,63,61
152331,3,181.2,178.2,178.2,65,60
152381,3,182.7,178.2,163.4,66,64
152431,3,184.2,193.1,163.4,62,67
152481,3,185.6,178.2,178.2,64,66
152531,3,187.1,163.4,178.2,70,65
152581,3,188.6,207.9,178.2,59,67
152631,3,190.1,178.2,178.2,66,68
152681,3,191.6,178.2,193.1,68,65
152731,3,193.1,193.1,178.2,63,71
152781,3,194.6,178.2,193.1,69,67
152831,3,196.0,193.1,193.1,67,66
152881,3,197.5,193.1,178.2,67,72
152931,3,199.0,193.1,193.1,67,69
152981,3,200.5,193.1,193.1,68,70
153031,3,202.0,193.1,178.2,69,74
153081,3,203.5,193.1,207.9,70,69
153131,3,204.9,193.1,193.1,71,72
153181,3,206.4,207.9,193.1,68,73
153231,3,207.9,193.1,207.9,71,72
153281,3,209.4,193.1,222.8,72,68
153331,3,210.9,193.1,193.1,75,74
153381,3,212.4,207.9,193.1,72,76
153431,3,213.9,193.1,222.8,76,70
153481,3,215.3,207.9,207.9,75,73
153531,3,216.8,207.9,193.1,75,78
153581,3,218.3,207.9,222.8,76,72
153631,3,219.8,222.8,193.1,74,79
153681,3,221.3,207.9,222.8,77,74
153731,4,222.8,222.8,222.8,75,74
153781,4,222.8,222.8,207.9,75,78
153831,4,222.8,207.9,222.8,78,75
153881,4,222.8,222.8,222.8,76,74
153931,4,222.8,222.8,207.9,76,78
153981,4,222.8,222.8,222.8,76,75
154031,4,222.8,222.8,222.8,76,75
154081,4,222.8,222.8,207.9,76,79
154131,4,222.8,222.8,222.8,76,76
154181,4,222.8,207.9,222.8,79,76
154231,4,222.8,222.8,222.8,76,77
154281,4,222.8,222.8,222.8,77,76
154331,4,222.8,222.8,222.8,78,75
154381,4,222.8,222.8,222.8,77,76
154431,4,222.8,222.8,207.9,77,80
154481,4,222.8,237.6,237.6,73,73
154531,4,222.8,222.8,207.9,75,81
154581,4,222.8,207.9,237.6,78,75
154631,4,222.8,222.8,222.8,76,77
154681,4,222.8,207.9,222.8,79,78
154731,4,222.8,237.6,222.8,73,76
154781,4,222.8,207.9,222.8,79,77
154831,4,222.8,222.8,222.8,77,76
154881,4,222.8,207.9,222.8,80,77
154931,4,222.8,222.8,222.8,76,78
154981,4,222.8,222.8,222.8,77,77
155031,4,222.8,222.8,222.8,78,76
155081,4,222.8,222.8,222.8,78,76
155131,4,222.8,222.8,222.8,78,76
155181,4,222.8,237.6,222.8,75,76
155231,4,222.8,207.9,207.9,82,79
155281,4,222.8,237.6,207.9,76,79
155331,4,222.8,222.8,222.8,77,78
155381,4,222.8,237.6,222.8,75,77
155431,4,222.8,222.8,222.8,78,76
155481,4,222.8,222.8,207.9,73,85
155531,4,222.8,222.8,237.6,76,75
155581,4,222.8,222.8,222.8,78,76
155631,4,222.8,222.8,222.8,78,76
155681,4,222.8,222.8,222.8,78,76
155731,4,222.8,237.6,222.8,75,76
155781,4,222.8,222.8,207.9,78,80
155831,4,222.8,237.6,222.8,74,77
155881,4,222.8,222.8,222.8,77,77
155931,4,222.8,222.8,237.6,74,76
155981,4,222.8,222.8,222.8,75,77
156031,4,222.8,207.9,222.8,81,76
156081,4,222.8,222.8,222.8,78,76
156131,4,222.8,222.8,222.8,76,77
156181,4,222.8,222.8,222.8,75,78
156231,4,222.8,222.8,222.8,75,78
156281,4,222.8,207.9,237.6,81,72
156331,4,222.8,222.8,222.8,78,75
156381,4,222.8,222.8,207.9,78,79
156431,4,222.8,222.8,222.8,78,77
156481,4,222.8,237.6,222.8,75,76
156531,4,222.8,222.8,222.8,77,76
156581,4,222.8,222.8,207.9,76,81
156631,4,222.8,222.8,237.6,77,74
156681,4,222.8,222.8,207.9,78,80
156731,4,222.8,222.8,222.8,78,77
156781,4,222.8,222.8,222.8,78,77
156831,4,222.8,222.8,222.8,77,78
156881,4,222.8,237.6,237.6,74,73
156931,4,222.8,207.9,222.8,80,76
156981,4,222.8,237.6,222.8,74,76
157031,4,222.8,222.8,222.8,76,76
157081,4,222.8,207.9,207.9,81,80
157131,4,222.8,237.6,222.8,74,77
157181,4,222.8,222.8,222.8,76,77
157231,4,222.8,222.8,222.8,75,78
157281,4,222.8,207.9,222.8,80,77
157331,4,222.8,237.6,237.6,74,73
157381,4,222.8,222.8,222.8,77,76
157431,4,222.8,222.8,222.8,76,76
157481,4,222.8,237.6,222.8,71,78
157531,4,222.8,222.8,222.8,75,76
157581,4,222.8,207.9,222.8,80,76
157631,4,222.8,222.8,222.8,77,76
157681,4,222.8,222.8,207.9,77,80
157731,5,222.8,237.6,222.8,72,78
157781,5,221.3,222.8,222.8,76,76
157831,5,219.8,207.9,207.9,78,80
157881,5,218.3,222.8,237.6,74,73
157931,5,216.8,207.9,207.9,77,80
157981,5,215.3,207.9,237.6,79,71
158031,5,213.9,222.8,207.9,75,77
158081,5,212.4,222.8,222.8,73,74
158131,5,210.9,207.9,222.8,76,73
158181,5,209.4,207.9,207.9,77,75
158231,5,207.9,207.9,222.8,76,72
158281,5,206.4,222.8,207.9,71,75
158331,5,204.9,207.9,222.8,73,71
158381,5,203.5,207.9,207.9,74,72
158431,5,202.0,222.8,207.9,70,71
158481,5,200.5,207.9,193.1,70,76
158531,5,199.0,193.1,222.8,74,67
158581,5,197.5,207.9,178.2,71,76
158631,5,196.0,207.9,207.9,70,70
158681,5,194.6,193.1,193.1,72,73
158731,5,193.1,207.9,207.9,69,68
158781,5,191.6,207.9,193.1,67,72
158831,5,190.1,193.1,207.9,69,68
158881,5,188.6,193.1,193.1,70,69
158931,5,187.1,193.1,193.1,69,68
158981,5,185.6,178.2,178.2,72,71
159031,5,184.2,207.9,207.9,65,64
159081,5,182.7,193.1,178.2,67,70
159131,5,181.2,178.2,193.1,69,67
159181,5,179.7,178.2,207.9,69,61
159231,5,178.2,193.1,178.2,65,67
159281,5,176.7,193.1,178.2,64,67
159331,5,175.2,178.2,193.1,67,62
159381,5,173.8,178.2,178.2,66,65
159431,5,172.3,178.2,178.2,66,64
159481,5,170.8,193.1,178.2,61,63
159531,5,169.3,163.4,178.2,67,62
159581,5,167.8,178.2,163.4,63,65
159631,5,166.3,178.2,178.2,62,61
159681,5,164.8,178.2,163.4,61,64
159731,5,163.4,178.2,178.2,60,60
159781,5,161.9,163.4,178.2,63,59
159831,5,160.4,178.2,163.4,58,61
159881,5,158.9,163.4,148.5,61,65
159931,5,157.4,148.5,178.2,64,57
159981,5,155.9,178.2,163.4,57,60
160031,5,154.5,163.4,163.4,59,59
160081,5,153.0,148.5,148.5,62,62
160131,5,151.5,163.4,163.4,58,58
160181,5,150.0,163.4,178.2,57,53
160231,6,148.5,148.5,148.5,60,59
160281,6,147.0,163.4,133.7,55,62
160331,6,145.5,133.7,163.4,61,55
160381,6,144.1,148.5,163.4,58,54
160431,6,142.6,163.4,148.5,54,56
160481,6,141.1,148.5,148.5,56,55
160531,6,139.6,148.5,148.5,55,54
160581,6,138.1,148.5,148.5,54,54
160631,6,136.6,148.5,133.7,53,56
160681,6,135.1,133.7,148.5,56,52
160731,6,133.7,148.5,133.7,52,55
160781,6,132.2,133.7,148.5,55,51
160831,6,130.7,148.5,133.7,50,53
160881,6,129.2,148.5,133.7,49,53
160931,6,127.7,118.8,148.5,55,49
160981,6,126.2,133.7,133.7,52,51
161031,6,124.7,148.5,118.8,47,54
161081,6,123.3,133.7,133.7,49,50
161131,6,121.8,118.8,133.7,52,49
161181,6,120.3,118.8,133.7,52,48
161231,6,118.8,133.7,133.7,48,47
161281,6,117.3,133.7,118.8,47,50
161331,6,115.8,118.8,148.5,49,41
161381,6,114.4,133.7,104.0,45,51
161431,6,112.9,118.8,118.8,47,47
161481,6,111.4,118.8,133.7,46,43
161531,6,109.9,133.7,104.0,42,49
161581,6,108.4,104.0,104.0,48,49
161631,6,106.9,89.1,133.7,51,41
161681,6,105.4,133.7,104.0,41,47
161731,6,104.0,104.0,118.8,46,43
161781,6,102.5,118.8,104.0,42,45
161831,6,101.0,104.0,104.0,45,45
161881,6,99.5,104.0,118.8,44,40
161931,6,98.0,118.8,104.0,40,43
161981,6,96.5,104.0,89.1,42,46
162031,6,95.0,104.0,104.0,41,42
162081,6,93.6,104.0,104.0,40,41
162131,6,92.1,104.0,104.0,39,40
162181,6,90.6,104.0,104.0,38,39
162231,6,89.1,74.3,89.1,45,42
162281,6,87.6,104.0,74.3,38,45
162331,6,86.1,104.0,104.0,36,38
162381,6,84.7,104.0,104.0,35,37
162431,6,83.2,89.1,89.1,38,39
162481,6,81.7,74.3,89.1,41,38
162531,6,80.2,89.1,89.1,37,38
162581,6,78.7,89.1,89.1,36,37
162631,6,77.2,104.0,89.1,31,36
162681,6,75.7,74.3,89.1,37,35
162731,6,74.3,89.1,74.3,33,37
162781,6,72.8,74.3,74.3,36,37
162831,6,71.3,59.4,74.3,39,37
162881,6,69.8,89.1,89.1,32,32
162931,6,68.3,74.3,89.1,34,31
162981,6,66.8,74.3,74.3,33,33
163031,6,65.3,74.3,74.3,32,32
163081,6,63.9,89.1,89.1,27,28
163131,6,62.4,59.4,59.4,34,34
163181,6,60.9,44.6,59.4,37,33
163231,6,59.4,74.3,59.4,30,33
163281,6,57.9,59.4,59.4,33,33
163331,6,56.4,59.4,74.3,32,28
163381,6,54.9,59.4,59.4,32,31
163431,6,53.5,59.4,74.3,31,26
163481,6,52.0,59.4,74.3,30,25
163531,6,50.5,59.4,44.6,30,31
163581,6,49.0,59.4,59.4,29,27
163631,6,47.5,44.6,44.6,32,30
163681,6,46.0,59.4,44.6,28,30
163731,6,44.6,59.4,44.6,27,29
163781,6,43.1,44.6,59.4,29,25
163831,6,41.6,44.6,44.6,29,28
163881,6,40.1,44.6,59.4,28,24
163931,6,38.6,44.6,59.4,28,22
163981,6,37.1,44.6,44.6,27,24
164031,6,35.6,44.6,44.6,26,24
164081,6,34.2,59.4,44.6,21,23
164131,6,32.7,29.7,14.9,27,29
164181,6,31.2,59.4,29.7,20,26
164231,6,29.7,29.7,29.7,25,26
164281,6,28.2,44.6,44.6,21,22
164331,6,26.7,44.6,29.7,20,24
164381,6,25.2,14.9,29.7,26,24
164431,6,23.8,44.6,44.6,20,20
164481,6,22.3,29.7,14.9,21,25
164531,6,20.8,14.9,44.6,24,20
164581,6,19.3,29.7,29.7,20,20
164631,6,17.8,14.9,14.9,23,23
164681,6,16.3,29.7,44.6,20,20
164731,6,14.9,29.7,29.7,20,20
164781,6,13.4,14.9,14.9,20,20
164831,6,11.9,29.7,29.7,20,20
164881,6,10.4,14.9,14.9,20,20
164931,6,8.9,0.0,14.9,22,20
164981,6,7.4,0.0,-14.9,22,24
165031,6,5.9,0.0,0.0,22,21
165081,6,4.5,0.0,0.0,22,21
165131,6,3.0,0.0,0.0,22,21
165181,6,1.5,0.0,0.0,21,21
165231,0,0.0,0.0,0.0,21,20
165281,0,0.0,0.0,0.0,21,20
165331,0,0.0,0.0,0.0,21,20
165381,0,0.0,0.0,0.0,21,20
165431,0,0.0,0.0,0.0,21,20
165481,0,0.0,0.0,0.0,21,20
165531,0,0.0,0.0,0.0,21,20
165581,0,0.0,0.0,0.0,21,20
165631,0,0.0,0.0,0.0,21,20
165681,0,0.0,0.0,0.0,21,20
165731,0,0.0,0.0,0.0,21,20
165781,0,0.0,0.0,0.0,21,20
165831,0,0.0,0.0,0.0,21,20
165881,0,0.0,0.0,0.0,21,20
165931,0,0.0,0.0,0.0,21,20
165981,0,0.0,0.0,0.0,21,20
166031,0,0.0,0.0,0.0,21,20
166081,0,0.0,0.0,0.0,21,20
166131,0,0.0,0.0,0.0,21,20
166181,0,0.0,0.0,0.0,21,20
166231,0,0.0,0.0,0.0,21,20
166281,0,0.0,0.0,0.0,21,20
166331,0,0.0,0.0,0.0,21,20
166381,0,0.0,0.0,0.0,21,20
166431,0,0.0,0.0,0.0,21,20
166481,0,0.0,0.0,0.0,21,20
166531,0,0.0,0.0,0.0,21,20
166581,0,0.0,0.0,0.0,21,20
166631,0,0.0,0.0,0.0,21,20
166681,0,0.0,0.0,0.0,21,20
166731,0,0.0,0.0,0.0,21,20
166781,0,0.0,0.0,0.0,21,20
166831,0,0.0,0.0,0.0,21,20
166881,0,0.0,0.0,0.0,21,20
166931,0,0.0,0.0,0.0,21,20
166981,0,0.0,0.0,0.0,21,20
167031,0,0.0,0.0,0.0,21,20
167081,0,0.0,0.0,0.0,21,20
167131,0,0.0,0.0,0.0,21,20
167181,0,0.0,0.0,0.0,21,20
167231,0,0.0,0.0,0.0,21,20
167281,0,0.0,0.0,0.0,21,20
167331,0,0.0,0.0,0.0,21,20
167381,0,0.0,0.0,0.0,21,20
167431,0,0.0,0.0,0.0,21,20
167481,0,0.0,0.0,0.0,21,20
167531,0,0.0,0.0,0.0,21,20
167581,0,0.0,0.0,0.0,21,20
167631,0,0.0,0.0,0.0,21,20
167681,0,0.0,0.0,0.0,21,20
167731,0,0.0,0.0,0.0,21,20
167781,0,0.0,0.0,0.0,21,20
167831,0,0.0,0.0,0.0,21,20
167881,0,0.0,0.0,0.0,21,20
167931,0,0.0,0.0,0.0,21,20
167981,0,0.0,0.0,0.0,21,20
168031,0,0.0,0.0,0.0,21,20
